Date,BP,COP,CVX,EQNR,OKE,PXD,XOM
7/18/2019,38.84,60.32,124.68,18.85,69.16,136.1,74.84
7/19/2019,39.23,60.33,125.04,19.01,68.53,138.07,74.99
7/22/2019,39.35,60.44,125.31,19.07,69.14,138.23,75.07
7/23/2019,39.47,60.28,125.82,19.05,68.51,139.97,75.37
7/24/2019,39.14,60.08,126.54,18.97,68.43,139.64,75.36
7/25/2019,38.99,59.04,125.63,18.15,68.57,135.91,74.93
7/26/2019,38.98,58.75,123.72,18.31,68.49,135.68,74.81
7/29/2019,39.09,58.19,124.23,18.08,66.8,133.56,75.34
7/30/2019,39.99,59.51,124.34,18.04,67.21,137.89,75.35
7/31/2019,39.74,59.08,123.11,17.81,70.08,138.04,74.36
8/1/2019,39,58.8,120.74,17.41,70.99,127.56,72.46
8/2/2019,38.48,56.47,120.73,17.31,70.99,127.27,71.75
8/5/2019,37.66,54.68,118.74,17.01,67.67,121.84,70.28
8/6/2019,37.61,54.23,119.38,17,68.1,120.23,70.96
8/7/2019,37.55,53.32,119.1,16.82,66.76,122.13,70.5
8/8/2019,37.18,55.07,123.23,17.05,68.94,126.78,72.38
8/9/2019,36.81,54.01,122.42,16.87,69.05,126.17,70.84
8/12/2019,36.65,53.12,121.55,16.65,69.27,126.75,69.63
8/13/2019,37.2,53.87,122.39,17.18,69.64,128.36,70.49
8/14/2019,36.26,51.78,117.74,16.49,67.71,122.72,67.65
8/15/2019,36.05,50.91,116.95,16.42,67.95,123.01,67.25
8/16/2019,36.29,51.47,115.81,16.55,69.3,124.61,68.3
8/19/2019,36.85,53.94,117.31,16.72,70.91,128.22,69.45
8/20/2019,36.45,52.71,116.13,16.65,71.06,126.6,69.03
8/21/2019,36.75,52.63,117.88,17.14,71.18,126.94,69.72
8/22/2019,36.52,52.26,117.73,17.1,70.28,126.07,69.57
8/23/2019,36.21,50.42,115.18,16.63,67.41,120.65,67.49
8/26/2019,36.3,51.37,115.74,16.79,68.2,120.25,67.85
8/27/2019,36.6,50.98,115.83,16.71,68.32,118.02,67.19
8/28/2019,36.83,51.95,116.83,16.92,69.53,120.79,67.68
8/29/2019,36.95,52.29,117.52,16.99,70.82,123.36,68.43
8/30/2019,36.95,52.18,117.72,17.01,71.28,123.42,68.48
9/3/2019,36.95,52.04,116.27,16.93,70.61,122.46,68.56
9/4/2019,37.31,53.3,117.25,17.21,71.04,124.18,69.29
9/5/2019,37.37,53.44,117.64,18.37,71.02,128.54,70.27
9/6/2019,37.45,53.63,118.26,18.25,71.83,128.87,70.93
9/9/2019,37.5,54.97,119.39,18.55,73.67,132,71.49
9/10/2019,37.84,56.32,121.85,18.96,73.52,134.75,72.07
9/11/2019,37.8,57.2,121.28,19.2,74.06,133.41,71.93
9/12/2019,37.67,56.35,121.42,19.17,73.93,130.35,71.98
9/13/2019,37.87,57.34,121.5,19.43,74.48,135.43,72.64
9/16/2019,39.35,62.53,124.12,20.36,75.83,144.24,73.73
9/17/2019,38.54,61.22,123.89,20.07,76.2,139.01,73.17
9/18/2019,38.59,60.01,124.18,20.08,76.5,137.77,72.82
9/19/2019,38.69,59.97,123.66,19.87,75.09,135.93,72.33
9/20/2019,38.99,60.82,124.32,19.85,75.77,134.34,72.08
9/23/2019,38.76,60.18,124.9,19.82,74.81,133.75,72.13
9/24/2019,38.13,59.3,123.74,19.57,74.14,130.83,71.14
9/25/2019,38.17,59.48,123.51,19.33,73.63,128.16,71.35
9/26/2019,38.25,57.68,120.16,19.25,73.49,126.35,70.97
9/27/2019,38.26,57.9,118.6,19.15,73.3,126.32,71.48
9/30/2019,37.99,56.98,118.6,18.95,73.69,125.77,70.61
10/1/2019,37.7,55.15,116.01,18.94,72.71,121.73,68.95
10/2/2019,36.59,53.07,112.29,18.26,71.63,120.98,67.15
10/3/2019,36.37,53.66,113.15,18.36,71.99,124.69,67.98
10/4/2019,36.96,53.5,113.85,18.47,72.03,125.45,68.97
10/7/2019,36.95,54.6,113.26,18.4,70.72,124.54,68.02
10/8/2019,36.85,53.9,111.71,18.05,68.2,123.46,66.7
10/9/2019,37.17,54.94,113.14,17.93,68.61,126.51,67.44
10/10/2019,37.16,55.88,114.59,18.48,68.97,129.35,68.25
10/11/2019,37.46,56.43,116.15,18.77,69.51,132.51,68.98
10/14/2019,37.42,56.13,116.18,18.44,69.14,129.89,69.18
10/15/2019,37.36,55.95,116.31,18.33,69.25,130.41,69.42
10/16/2019,37.21,54.61,115.11,18.15,68.45,128.41,68.23
10/17/2019,37.76,54.53,115.35,18.22,68.67,127.7,68.14
10/18/2019,37.48,53.95,114.74,18.07,69.2,123.36,67.61
10/21/2019,38.27,55.96,116.61,18.49,69.6,125.39,68.74
10/22/2019,38.51,56.54,117.8,18.58,70.33,130.42,69.09
10/23/2019,39.06,56.25,117.98,19.04,70.91,130.6,69.75
10/24/2019,39.21,56.16,117.58,19.08,71.29,129.27,69.09
10/25/2019,39.35,56.35,118.67,19.12,71.55,129.83,69.25
10/28/2019,39.24,55.68,118.48,18.81,71.18,125.55,68.64
10/29/2019,37.93,57.09,118.13,18.79,71.62,127.12,68.44
10/30/2019,38.46,55.04,116.36,18.53,69.99,122.55,67.72
10/31/2019,37.91,55.2,116.14,18.51,69.83,123.02,67.57
11/1/2019,38.7,57.15,116.21,19.19,70.25,127.56,69.6
11/4/2019,39.36,58,121.57,19.38,71.92,136.06,71.67
11/5/2019,39.83,58.51,121.94,19.5,71.84,135.86,73.09
11/6/2019,39.4,57.63,119.9,19.22,70.76,133.57,71.49
11/7/2019,39.32,59.54,121.89,19.81,69.77,136.57,73.01
11/8/2019,39.19,59.16,120.93,19.69,70.48,134.99,70.77
11/11/2019,39.15,58.91,120.81,19.55,69.92,133.64,70.34
11/12/2019,39.13,58.23,120.96,19.38,70.2,136.13,69.37
11/13/2019,39.21,57.56,122.28,19.19,70.66,133.5,68.8
11/14/2019,38.98,57.25,121.96,19.2,70.16,132.37,68.5
11/15/2019,39.21,58.25,120.64,19.56,71.29,134.28,69.19
11/18/2019,39.06,56.7,118.55,19.19,70.79,133.2,68.52
11/19/2019,38.65,57.17,116.45,18.9,69.76,129.62,67.82
11/20/2019,38.51,59.36,117.34,19.02,70.79,130.47,68.03
11/21/2019,38.59,60.21,118.77,19.24,71.42,130.74,69.67
11/22/2019,38.55,59.9,118.63,19.2,71.63,129.56,69.37
11/25/2019,38.63,61.05,118.38,19.26,71.99,131.08,68.91
11/26/2019,38.12,60.11,117.79,18.89,71.81,127.68,68.74
11/27/2019,37.76,60.34,118.07,18.9,71.43,130.18,68.7
11/29/2019,37.42,59.94,117.13,18.53,71.05,127.84,68.13
12/2/2019,37.31,60.37,116.8,18.54,70.82,126.78,68.42
12/3/2019,36.82,58.89,115.89,18.06,70.19,123.49,67.88
12/4/2019,37.06,60.63,116.94,18.45,70.83,130.51,68.65
12/5/2019,36.65,59.84,116.33,18.32,70.98,128.31,68.41
12/6/2019,37.09,61.97,118.01,18.74,71.59,133.9,69.51
12/9/2019,37.1,61.83,117.3,18.66,72.2,133.19,69.66
12/10/2019,37.01,61.76,117.89,18.28,72.5,134.55,69.06
12/11/2019,36.56,61.68,116.23,18.34,72.59,136.19,68.96
12/12/2019,36.96,62.59,118.81,18.67,72.91,139.55,70.34
12/13/2019,36.94,62.7,117.96,18.77,73.17,139.99,69.23
12/16/2019,37.44,62.82,119.36,18.91,73.39,143.37,70
12/17/2019,37.59,63.52,118.6,19.06,73.36,144.03,69.68
12/18/2019,37.65,63.2,118.55,19.23,73.89,145.87,69.87
12/19/2019,37.65,63.19,118.13,19.38,73.98,147.21,69.39
12/20/2019,37.85,63.72,119.68,19.53,75.19,147.6,69.94
12/23/2019,38.11,64.6,120.33,19.85,75.99,150.93,70.29
12/24/2019,38.04,64.67,120.34,19.78,75.6,151.8,70.02
12/26/2019,37.98,65,120.6,19.9,76.13,152.08,70.13
12/27/2019,37.86,64.98,120.3,19.87,75.71,151.78,69.89
12/30/2019,37.6,64.61,119.85,19.83,75.42,150.87,69.48
12/31/2019,37.74,65.03,120.51,19.91,75.67,151.37,69.78
